date,total_steps,source,device_name,device_manufacturer,creation_time
2024-05-13,9707,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-05-14,4,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-05-15,42,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-05-16,146,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-05-17,3000,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-05-18,5050,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-05-19,167,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-05-20,269,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-05-21,3323,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-05-22,137,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-05-23,4550,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-05-24,8524,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-05-25,5459,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-05-26,221,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-05-27,520,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-05-28,94,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-05-29,137,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-05-30,2715,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-05-31,4252,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-06-01,101,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-06-02,1253,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-06-03,99,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-06-04,103,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-06-05,6965,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-06-06,127,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-06-07,883,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-06-08,143,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-06-09,8421,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-06-10,1350,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-06-11,688,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-06-12,65,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-06-13,672,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-06-14,5651,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-06-15,1377,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-06-16,2825,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-06-17,3588,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-06-18,3613,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-06-19,8114,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-06-20,108,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-06-21,11106,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-06-22,1303,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-06-23,9467,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-06-24,3147,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-06-25,1188,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-06-26,827,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-06-27,87,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-06-28,129,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-06-29,809,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-06-30,5877,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-07-01,157,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-07-02,128,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-07-03,1019,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-07-04,53,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-07-05,1232,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-07-06,65,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-07-07,3992,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-07-08,73,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-07-09,91,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-07-10,79,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-07-11,4001,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-07-12,203,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-07-13,167,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-07-14,8,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-07-15,50,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-07-16,305,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-07-17,3992,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-07-18,3964,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-07-19,1062,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-07-20,6604,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-07-21,1145,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-07-22,2265,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-07-23,1324,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-07-24,1287,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-07-25,1010,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-07-26,269,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-07-27,84,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-07-28,243,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-07-29,9872,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-07-30,62,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-07-31,102,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-08-01,3470,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-08-02,390,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-08-03,8667,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-08-04,523,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-08-05,95,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-08-06,215,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-08-07,217,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-08-08,3310,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-08-09,7056,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-08-10,143,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-08-11,2799,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-08-12,120,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-08-13,50,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-08-14,81,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-08-15,204,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-08-16,5118,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-08-17,67,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-08-18,102,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-08-19,99,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-08-20,3855,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-08-21,1260,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-08-22,173,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-08-23,3433,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-08-24,94,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-08-25,40,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-08-26,9606,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-08-27,293,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-08-28,16552,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-08-29,2616,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-08-30,353,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-08-31,4357,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-09-01,4765,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-09-02,6,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-09-03,236,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-09-04,380,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-09-05,1376,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-09-06,921,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-09-07,6687,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-09-08,4357,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-09-09,5504,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-09-10,1246,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-09-11,302,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-09-12,53,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-09-13,2319,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-09-14,7381,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-09-15,3429,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-09-16,6205,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-09-17,6640,Apple Health App,iPhone,Apple Inc.,17:44:03
2024-09-18,208,Apple Health App,iPhone,Apple Inc.,00:05:35
2024-09-19,743,Apple Health App,iPhone,Apple Inc.,00:05:35
2024-09-20,211,Apple Health App,iPhone,Apple Inc.,00:05:35
2024-09-21,5400,Apple Health App,iPhone,Apple Inc.,00:05:35
2024-09-22,87,Apple Health App,iPhone,Apple Inc.,00:05:35
2024-09-23,2701,Apple Health App,iPhone,Apple Inc.,00:05:35
2024-09-24,7852,Apple Health App,iPhone,Apple Inc.,00:05:35
2024-09-25,186,Apple Health App,iPhone,Apple Inc.,00:05:35
2024-09-26,502,Apple Health App,iPhone,Apple Inc.,00:05:35
2024-09-27,121,Apple Health App,iPhone,Apple Inc.,00:05:35
2024-09-28,6475,Apple Health App,iPhone,Apple Inc.,00:05:35
2024-09-29,6403,Apple Health App,iPhone,Apple Inc.,00:05:35
2024-09-30,60,Apple Health App,iPhone,Apple Inc.,00:05:35
2024-10-01,7437,Apple Health App,iPhone,Apple Inc.,00:05:35
2024-10-02,403,Apple Health App,iPhone,Apple Inc.,00:05:35
2024-10-03,231,Apple Health App,iPhone,Apple Inc.,00:05:35
2024-10-04,3186,Apple Health App,iPhone,Apple Inc.,00:05:35
2024-10-05,761,Apple Health App,iPhone,Apple Inc.,00:05:35
2024-10-06,73,Apple Health App,iPhone,Apple Inc.,00:05:35
2024-10-07,760,Apple Health App,iPhone,Apple Inc.,00:05:35
2024-10-08,4631,Apple Health App,iPhone,Apple Inc.,00:05:35
2024-10-09,837,Apple Health App,iPhone,Apple Inc.,00:05:35
2024-10-10,2473,Apple Health App,iPhone,Apple Inc.,00:05:35
2024-10-11,211,Apple Health App,iPhone,Apple Inc.,00:05:35
2024-10-12,5805,Apple Health App,iPhone,Apple Inc.,00:05:35
2024-10-13,7459,Apple Health App,iPhone,Apple Inc.,00:05:35
2024-10-14,206,Apple Health App,iPhone,Apple Inc.,00:05:35
2024-10-15,4013,Apple Health App,iPhone,Apple Inc.,00:05:35
2024-10-16,472,Apple Health App,iPhone,Apple Inc.,00:05:35
2024-10-17,689,Apple Health App,iPhone,Apple Inc.,00:05:35
2024-10-18,2190,Apple Health App,iPhone,Apple Inc.,00:05:35
2024-10-19,11402,Apple Health App,iPhone,Apple Inc.,00:05:35
2024-10-20,197,Apple Health App,iPhone,Apple Inc.,00:05:35
2024-10-21,4840,Apple Health App,iPhone,Apple Inc.,00:05:35
2024-10-22,103,Apple Health App,iPhone,Apple Inc.,00:05:35
2024-10-23,157,Apple Health App,iPhone,Apple Inc.,00:05:35
2024-10-24,11314,Apple Health App,iPhone,Apple Inc.,00:05:35
2024-10-25,6570,Apple Health App,iPhone,Apple Inc.,00:05:35
2024-10-26,957,Apple Health App,iPhone,Apple Inc.,00:05:35
2024-10-27,3220,Apple Health App,iPhone,Apple Inc.,00:05:35
2024-10-28,475,Apple Health App,iPhone,Apple Inc.,00:05:35
2024-10-29,5014,Apple Health App,iPhone,Apple Inc.,00:05:35
2024-10-30,896,Apple Health App,iPhone,Apple Inc.,00:05:35
2024-10-31,309,Apple Health App,iPhone,Apple Inc.,00:05:35
2024-11-01,314,Apple Health App,iPhone,Apple Inc.,00:05:35
2024-11-02,5197,Apple Health App,iPhone,Apple Inc.,00:05:35
2024-11-03,3513,Apple Health App,iPhone,Apple Inc.,00:05:35
2024-11-04,770,Apple Health App,iPhone,Apple Inc.,00:05:35
2024-11-05,7351,Apple Health App,iPhone,Apple Inc.,00:05:35
2024-11-06,431,Apple Health App,iPhone,Apple Inc.,00:05:35
2024-11-07,4008,Apple Health App,iPhone,Apple Inc.,00:05:35
2024-11-08,1189,Apple Health App,iPhone,Apple Inc.,00:05:35
2024-11-09,3288,Apple Health App,iPhone,Apple Inc.,00:05:35
2024-11-10,188,Apple Health App,iPhone,Apple Inc.,00:05:35
2024-11-11,382,Apple Health App,iPhone,Apple Inc.,00:05:35
2024-11-12,4791,Apple Health App,iPhone,Apple Inc.,00:05:35
2024-11-13,3684,Apple Health App,iPhone,Apple Inc.,00:05:35
2024-11-14,1325,Apple Health App,iPhone,Apple Inc.,00:05:35
2024-11-15,199,Apple Health App,iPhone,Apple Inc.,00:05:35
2024-11-16,1115,Apple Health App,iPhone,Apple Inc.,00:05:35
2024-11-17,109,Apple Health App,iPhone,Apple Inc.,00:05:35
2024-11-18,4217,Apple Health App,iPhone,Apple Inc.,00:05:35
2024-11-19,4165,Apple Health App,iPhone,Apple Inc.,00:05:35
2024-11-20,316,Apple Health App,iPhone,Apple Inc.,00:05:35
2024-11-21,480,Apple Health App,iPhone,Apple Inc.,00:05:35
2024-11-22,275,Apple Health App,iPhone,Apple Inc.,00:05:35
2024-11-23,2927,Apple Health App,iPhone,Apple Inc.,00:05:35
2024-11-24,169,Apple Health App,iPhone,Apple Inc.,00:05:35
2024-11-25,841,Apple Health App,iPhone,Apple Inc.,00:05:35
2024-11-26,4088,Apple Health App,iPhone,Apple Inc.,00:05:35
2024-11-27,1265,Apple Health App,iPhone,Apple Inc.,00:05:35
2024-11-28,220,Apple Health App,iPhone,Apple Inc.,00:05:35
2024-11-29,8933,Apple Health App,iPhone,Apple Inc.,00:05:35
2024-11-30,202,Apple Health App,iPhone,Apple Inc.,00:05:35
2024-12-01,2324,Apple Health App,iPhone,Apple Inc.,00:05:35
2024-12-02,374,Apple Health App,iPhone,Apple Inc.,00:05:35
2024-12-03,4711,Apple Health App,iPhone,Apple Inc.,00:05:35
2024-12-04,253,Apple Health App,iPhone,Apple Inc.,00:05:35
2024-12-05,3312,Apple Health App,iPhone,Apple Inc.,00:05:35
2024-12-06,3663,Apple Health App,iPhone,Apple Inc.,00:05:35
2024-12-07,1207,Apple Health App,iPhone,Apple Inc.,00:05:35
2024-12-08,5449,Apple Health App,iPhone,Apple Inc.,00:05:35
2024-12-09,84,Apple Health App,iPhone,Apple Inc.,00:05:35
2024-12-10,341,Apple Health App,iPhone,Apple Inc.,00:05:35
2024-12-11,407,Apple Health App,iPhone,Apple Inc.,00:05:35
2024-12-12,1374,Apple Health App,iPhone,Apple Inc.,00:05:35
2024-12-13,4391,Apple Health App,iPhone,Apple Inc.,00:05:35
2024-12-14,457,Apple Health App,iPhone,Apple Inc.,00:05:35
2024-12-15,5041,Apple Health App,iPhone,Apple Inc.,00:05:35
2024-12-16,195,Apple Health App,iPhone,Apple Inc.,00:05:35
2024-12-17,6585,Apple Health App,iPhone,Apple Inc.,00:05:35
2024-12-18,243,Apple Health App,iPhone,Apple Inc.,00:05:35
2024-12-19,3168,Apple Health App,iPhone,Apple Inc.,00:05:35
2024-12-20,2146,Apple Health App,iPhone,Apple Inc.,00:05:35
2024-12-21,563,Apple Health App,iPhone,Apple Inc.,00:05:35
2024-12-22,39,Apple Health App,iPhone,Apple Inc.,00:05:35
2024-12-23,2650,Apple Health App,iPhone,Apple Inc.,00:05:35
2024-12-24,2446,Apple Health App,iPhone,Apple Inc.,00:05:35
2024-12-25,3268,Apple Health App,iPhone,Apple Inc.,00:05:35
2024-12-26,7891,Apple Health App,iPhone,Apple Inc.,00:05:35
2024-12-27,123,Apple Health App,iPhone,Apple Inc.,00:05:35
2024-12-28,9618,Apple Health App,iPhone,Apple Inc.,00:05:35
2024-12-29,284,Apple Health App,iPhone,Apple Inc.,00:05:35
2024-12-30,2936,Apple Health App,iPhone,Apple Inc.,00:05:35
2024-12-31,260,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-01-01,1609,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-01-02,472,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-01-03,1151,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-01-04,1783,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-01-05,236,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-01-06,4050,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-01-07,1295,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-01-08,3088,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-01-09,785,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-01-10,170,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-01-11,91,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-01-12,29,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-01-13,634,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-01-14,109,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-01-15,2041,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-01-16,812,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-01-17,1748,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-01-18,11040,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-01-19,155,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-01-20,99,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-01-21,262,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-01-22,245,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-01-23,194,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-01-24,93,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-01-25,8989,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-01-26,154,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-01-27,323,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-01-28,537,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-01-29,335,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-01-30,780,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-01-31,277,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-02-01,4420,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-02-02,105,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-02-03,211,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-02-04,277,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-02-05,491,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-02-06,210,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-02-07,219,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-02-08,6828,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-02-09,2233,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-02-10,238,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-02-11,122,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-02-12,178,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-02-13,71,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-02-14,804,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-02-15,239,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-02-16,242,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-02-17,56,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-02-18,372,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-02-19,218,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-02-20,270,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-02-21,272,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-02-22,3916,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-02-23,218,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-02-24,238,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-02-25,2444,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-02-26,267,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-02-27,1264,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-02-28,7865,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-03-01,131,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-03-02,986,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-03-03,3752,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-03-04,281,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-03-05,624,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-03-06,190,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-03-07,248,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-03-08,8229,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-03-09,127,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-03-10,931,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-03-11,191,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-03-12,91,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-03-13,274,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-03-14,3286,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-03-15,2480,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-03-16,2079,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-03-17,62,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-03-18,748,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-03-19,117,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-03-20,97,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-03-21,103,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-03-22,1544,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-03-23,8438,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-03-24,62,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-03-25,95,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-03-26,125,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-03-27,3590,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-03-28,995,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-03-29,4409,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-03-30,1136,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-03-31,412,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-04-01,3752,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-04-02,26,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-04-03,2567,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-04-04,874,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-04-05,8631,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-04-06,64,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-04-07,318,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-04-08,4667,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-04-09,31,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-04-10,1007,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-04-11,133,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-04-12,262,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-04-13,5148,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-04-14,195,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-04-15,330,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-04-16,106,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-04-17,1026,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-04-18,1168,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-04-19,8202,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-04-20,213,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-04-21,3922,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-04-22,2842,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-04-23,681,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-04-24,2964,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-04-25,1982,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-04-26,13338,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-04-27,6594,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-04-28,2048,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-04-29,613,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-04-30,134,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-05-01,885,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-05-02,860,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-05-03,117,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-05-04,7411,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-05-05,270,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-05-06,14133,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-05-07,53,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-05-08,306,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-05-09,4177,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-05-10,6962,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-05-11,8517,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-05-12,813,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-05-13,562,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-05-14,432,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-05-15,4513,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-05-16,4711,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-05-17,4672,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-05-18,733,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-05-19,7967,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-05-20,149,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-05-21,1621,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-05-22,225,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-05-23,237,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-05-24,11173,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-05-25,12754,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-05-26,10157,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-05-27,10764,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-05-28,3015,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-05-29,10807,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-05-30,10896,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-05-31,10104,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-06-01,11054,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-06-02,11113,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-06-03,10164,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-06-04,6338,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-06-05,225,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-06-06,1490,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-06-07,1486,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-06-08,40,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-06-09,304,Apple Health App,iPhone,Apple Inc.,00:05:35
2025-06-10,693,Apple Health App,iPhone,Apple Inc.,00:05:35
